,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
369,"Note to self: Don't fall asleep on a megabus when you snore, someone will wake you up and complain ’Ê_’_Ä",FALSE,1,NA,4/25/16 11:22,FALSE,NA,724559077678931000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ConnorKearns,0,FALSE,FALSE,NA,NA
370,I'm in #Cardiff on Thursday @TheGleeClub and then off to @Buffalo_Comedy on Sunday. (Sponsored Tweet from Megabus).,FALSE,0,NA,4/25/16 11:15,FALSE,NA,724557458799235000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",robinjaymorgan,0,FALSE,FALSE,NA,NA
371,@Enty_94 You going? I'm kinda tempted to get a megabus down,FALSE,0,Enty_94,4/25/16 11:10,FALSE,7.24E+17,724556277045727000,200264914,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",JamesffcAshe,0,FALSE,FALSE,NA,NA
372,"RT @TweetatTyler: Making my glorious return to @FunnyStop with @claudestuart, Wednesday through Saturday. Come find out if I made @Megabus‰Û_",FALSE,0,NA,4/25/16 10:43,FALSE,NA,724549440439091000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FunnyStop,2,TRUE,FALSE,NA,NA
373,#never take a @megabus if you've got important timelines to keep. They will assure you a late arrival #EverySingleTime!,FALSE,0,NA,4/25/16 10:25,FALSE,NA,724544823982718000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",drpratikpanchal,0,FALSE,FALSE,NA,NA
374,Maybe one day the Megabus will arrive on time.  Today is not that day’Ê_’üÕ,FALSE,0,NA,4/25/16 10:23,FALSE,NA,724544416606765000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Donah_April,0,FALSE,FALSE,NA,NA
375,"@kkvtie there's best fare finder on traveline or if you can get to a megabus they're normally super cheap, the journeys will just be long af",FALSE,0,kkvtie,4/25/16 10:23,FALSE,7.25E+17,724544380900499000,392913322,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",_pxmpkin,0,FALSE,FALSE,NA,NA
376,@megabus do you ever leave on time??????,FALSE,0,megabus,4/25/16 10:19,FALSE,NA,724543254067331000,30965315,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nerali_patel,0,FALSE,FALSE,NA,NA
377,National Express shits all over MegaBus lads. Top coach journey technique,FALSE,0,NA,4/25/16 10:04,FALSE,NA,724539589344538000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Matt_Nichols87,0,FALSE,FALSE,NA,NA
378,Getting on the megabus with my amp was a truly anxiety inducing experience and I'm glad it's over,FALSE,0,NA,4/25/16 9:51,FALSE,NA,724536259604021000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",HayleyUkulele_,0,FALSE,FALSE,NA,NA
379,Third time unlucky - @megabus is never on time,FALSE,0,NA,4/25/16 9:50,FALSE,NA,724535997980139000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nerali_patel,0,FALSE,FALSE,NA,NA
380,RT @SamanthaMysel: Seriously @megabus I want my refund Bos-&gt;NYC or I'll send @BernieSanders after you. You said 2/3 hour delay. It's been 5‰Û_,FALSE,0,NA,4/25/16 9:32,FALSE,NA,724531479766818000,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",sommerNOu,1,TRUE,FALSE,NA,NA
381,EscapeMaker Scoop is out! https://t.co/9X0TjIKur6 Stories via @visitPA @megabus @dutchesstourism,FALSE,0,NA,4/25/16 9:13,FALSE,NA,724526753604075000,NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>",EscapeMaker,0,FALSE,FALSE,NA,NA
382,Why the hell doesnt megabus gold go to Paris,FALSE,0,NA,4/25/16 9:08,FALSE,NA,724525441374162000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",wwmonline,0,FALSE,FALSE,NA,NA
383,booking a greyhound ticket instead of megabus........im a sellout,FALSE,4,NA,4/25/16 9:00,FALSE,NA,724523555094945000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",zaynrand,0,FALSE,FALSE,NA,NA
384,Well looks like I'm going to the Saturday #LondonePrix then.  å£6 megabus return to Glasgow was a bit too cheap not to go for.,FALSE,0,NA,4/25/16 8:55,FALSE,NA,724522167216537000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",carryfiasco,0,FALSE,FALSE,NA,NA
385,"RT @SickChirpse: The weird, the wasted and the wanker https://t.co/qLsN7FIhGf",FALSE,0,NA,4/25/16 8:49,FALSE,NA,724520677227790000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",HattiRex,1,TRUE,FALSE,NA,NA
386,Wifi on the megabus! Goodness gracious me! Whatever next? It's come a long way since I last used one at Uni.,FALSE,6,NA,4/25/16 8:36,FALSE,NA,724517550361595000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",honestlyAbroad,0,FALSE,FALSE,NA,NA
387,@megabus Hi. Is there a problem with the Barcelona line? I can't book a travel after 3rd June.,FALSE,0,megabus,4/25/16 8:14,FALSE,NA,724511895982628000,30965315,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Seosamh__,0,FALSE,FALSE,NA,NA
388,"MegaBus
This woman is the coolest bus driver. Man, I'm telling you!!",FALSE,0,NA,4/25/16 7:29,FALSE,NA,724500564478926000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Musehanezoe,0,FALSE,FALSE,NA,NA
389,@shownam @Lunford nice one. Got to love the megabus,FALSE,0,shownam,4/25/16 7:29,FALSE,7.25E+17,724500468534284000,102471742,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Stickyricky89,0,FALSE,FALSE,NA,NA
390,Booked my megabus for next week. I shall be with you two approx 3pm on the Monday @Stickyricky89 @Lunford ’Ê_’_Î’Ê_’_Î,FALSE,1,NA,4/25/16 7:27,FALSE,NA,724500154947133000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",shownam,0,FALSE,FALSE,NA,NA
391,Wifi on there is’Ê_’áÔ’Ê_’_¨ https://t.co/Xucv2Pv3KI,FALSE,3,NA,4/25/16 7:24,FALSE,NA,724499367982292000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",philli_irvin,0,FALSE,FALSE,NA,NA
392,"@TrueStartCoffee well, Megabus have confirmed that my bag is on it's way back to Bristol, so that's good at least!",FALSE,1,TrueStartCoffee,4/25/16 7:18,FALSE,7.24E+17,724497862453788000,2485723357,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",halfrust,0,FALSE,FALSE,NA,NA
393,I'm way too late for the Game of Thrones train so I'm going to take the megabus and probs not watch it ever.,FALSE,5,NA,4/25/16 7:10,FALSE,NA,724495829252345000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",KC4J,0,FALSE,FALSE,NA,NA
394,@maddforit the previous tweet is stated on our website https://t.co/hLxKYzEqug,FALSE,0,maddforit,4/25/16 7:04,FALSE,7.24E+17,724494318824751000,424854109,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",megabusuk,0,FALSE,FALSE,NA,NA
395,"@megabusuk Hi, just a quick query. Is the 8.15 Bristol to London megabus on time? My bus has been stuck in awful roadworks. Worried!!!",FALSE,0,megabusuk,4/25/16 7:01,FALSE,NA,724493491741560000,210765002,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",hvsk84,0,FALSE,FALSE,NA,NA
396,man major props to the people just getting ON the megabus,FALSE,0,NA,4/25/16 6:59,FALSE,NA,724493064153100000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ourcityburning,0,FALSE,FALSE,NA,NA
397,"@maddforit Good morning, as stated on the https://t.co/ijGXn4i3Ia website Wi-Fi and charging points available on selected services Apologies",FALSE,0,maddforit,4/25/16 6:50,FALSE,7.24E+17,724490769013321000,424854109,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",megabusuk,0,FALSE,FALSE,NA,NA
398,On 25/04/2016 https://t.co/nnxw5ZRYb2 will pick up/drop off from the Piazzale Nord outside the bus terminal Tiburtina.,FALSE,0,NA,4/25/16 6:16,FALSE,NA,724482123307081000,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",megabusit,0,FALSE,FALSE,NA,NA
399,RT @claresS0cute: Fucked up my sleep schedule from passing out on a stranger on a MegaBus after getting day drunk but I guess #thatslife #w‰Û_,FALSE,0,NA,4/25/16 6:11,FALSE,NA,724480885198864000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Mike_luv_cheese,1,TRUE,FALSE,NA,NA
400,Fucked up my sleep schedule from passing out on a stranger on a MegaBus after getting day drunk but I guess #thatslife #wideawake,FALSE,5,NA,4/25/16 6:06,FALSE,NA,724479558825742000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",claresS0cute,1,FALSE,FALSE,NA,NA
401,I'm at Megabus Stop (MAN) in Manchester https://t.co/kECYBEUx7K,FALSE,0,NA,4/25/16 6:00,FALSE,NA,724478217546027000,NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",nicholasIim,0,FALSE,FALSE,-2.23898062,53.48514476
402,Now miss mommy you can only be mad at yourself for Getting a standby megabus ticket,FALSE,1,NA,4/25/16 5:59,FALSE,NA,724477891199774000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",frankiebeau,0,FALSE,FALSE,NA,NA
403,RT @NEDARBNAGROM: I PULL UP IN THE MEGABUS,FALSE,0,NA,4/25/16 5:58,FALSE,NA,724477550722867000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AndreDevon720,3,TRUE,FALSE,NA,NA
404,"Probably the most enjoyable trip I've had on a bus, thank you @megabus!! You've earned a repeat customer!",FALSE,0,NA,4/25/16 5:54,FALSE,NA,724476654052061000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Jmano33,0,FALSE,FALSE,NA,NA
405,RT @NEDARBNAGROM: I PULL UP IN THE MEGABUS,FALSE,0,NA,4/25/16 5:51,FALSE,NA,724475965540339000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MartinKnotek7,3,TRUE,FALSE,NA,NA
406,RT @NEDARBNAGROM: I PULL UP IN THE MEGABUS,FALSE,0,NA,4/25/16 5:49,FALSE,NA,724475497665552000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AaronCohenRap,3,TRUE,FALSE,NA,NA
407,I PULL UP IN THE MEGABUS,FALSE,15,NA,4/25/16 5:45,FALSE,NA,724474411127021000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NEDARBNAGROM,3,FALSE,FALSE,NA,NA
408,@SamanthaMysel Hello please follow and DM for assistance,FALSE,0,SamanthaMysel,4/25/16 5:40,FALSE,7.24E+17,724473237602766000,215005878,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",megabus,0,FALSE,FALSE,NA,NA
409,@MugzyAutomatic ’Ê_’ü_’Ê_’ü_’Ê_’ü_’Ê_’üâ’Ê_’üâ’Ê_’üâ’Ê_’ü_I'm in love man ima come fuck witchu this summer megabus got $15 tickets out that jawn’Ê_’ü_,FALSE,0,MugzyAutomatic,4/25/16 5:08,FALSE,7.24E+17,724464976660967000,290868610,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Dee_Vont,0,FALSE,FALSE,NA,NA
410,@DJCLOCKmpls i luv megabus,FALSE,1,DJCLOCKmpls,4/25/16 4:55,FALSE,7.24E+17,724461816831684000,266098117,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",SquidDad,0,FALSE,FALSE,NA,NA
411,ive rode megabus from iowa city to omaha twice and from des moines to chicago and its just :^,FALSE,0,NA,4/25/16 4:45,FALSE,NA,724459329248600000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",taejjong,0,FALSE,FALSE,NA,NA
412,im not ready to ride megabus for 9 hours and 45 minutes to chicago christ,FALSE,1,NA,4/25/16 4:44,FALSE,NA,724459145114443000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",taejjong,0,FALSE,FALSE,NA,NA
413,@_FabDLSass ’Ê_’ü± mind blown. Megabus me up to NYC so I can party with you.,FALSE,0,_FabDLSass,4/25/16 4:36,FALSE,7.24E+17,724456910787760000,529726221,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Jdotofresh,0,FALSE,FALSE,NA,NA
414,Hey: the megabus is good,FALSE,0,NA,4/25/16 4:35,FALSE,NA,724456706923728000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DJCLOCKmpls,0,FALSE,FALSE,NA,NA
415,We're on our way back to Lenden now ’Ê_’ü_ #megabus #nighttrip #landsend #cornwall #daytrip‰Û_ https://t.co/oL1IJHkh8J,FALSE,0,NA,4/25/16 4:34,FALSE,NA,724456486907305000,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",natsumicess,0,FALSE,FALSE,-5.7136491,50.06596834
416,"@uuuukewithme Yeah, I take Megabus/Bolt alllllll the time to NYC.",FALSE,0,uuuukewithme,4/25/16 4:33,FALSE,7.24E+17,724456181486460000,112248397,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",inivyandintwine,0,FALSE,FALSE,NA,NA
417,"It's 5am, and I have a 7 hour long #Megabus back up to Curb Stomp City. Yes, it's a real place. #Seriously.",FALSE,2,NA,4/25/16 4:16,FALSE,NA,724452115691745000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CurbSC,0,FALSE,FALSE,NA,NA
418,@worldofbrown well ion know how to take the megabus. Or really any bus. So I can't do that,FALSE,0,worldofbrown,4/25/16 4:03,FALSE,7.24E+17,724448829416824000,235754061,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",OhMonBeaute,0,FALSE,FALSE,NA,NA
419,@OhMonBeaute i usually take the megabus. you know that.,FALSE,0,OhMonBeaute,4/25/16 4:03,FALSE,7.24E+17,724448642355085000,431759038,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",worldofbrown,0,FALSE,FALSE,NA,NA
420,Seriously @megabus I want my refund Bos-&gt;NYC or I'll send @BernieSanders after you. You said 2/3 hour delay. It's been 5 hours.,FALSE,0,NA,4/25/16 3:54,FALSE,NA,724446391553130000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SamanthaMysel,1,FALSE,FALSE,NA,NA
421,"RT @JScholtzy: @megabus the worst customer service I have ever dealt with. Told me I had to ""SUffer the consequence of a delay"" to receive‰Û_",FALSE,0,NA,4/25/16 3:49,FALSE,NA,724445153319084000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SamanthaMysel,1,TRUE,FALSE,NA,NA
422,"RT @Anna_photo: This is a crowd of people who'd love to talk to a @megabus rep, but they closed the ticket window and are all hiding https:‰Û_",FALSE,0,NA,4/25/16 3:48,FALSE,NA,724444849194315000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SamanthaMysel,2,TRUE,FALSE,NA,NA
423,Smfh idk if I'm gone survive this megabus trip next month. I've always had  the privilege of flying for free or less than $100,FALSE,0,NA,4/25/16 3:45,FALSE,NA,724444228844183000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",XavyerTheGr8,0,FALSE,FALSE,NA,NA
424,"RT @Anna_photo: Crowds of people stranded by @megabus , line for NYC goes length of terminal https://t.co/anD935ybVk",FALSE,0,NA,4/25/16 3:44,FALSE,NA,724443860345204000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SamanthaMysel,8,TRUE,FALSE,NA,NA
425,"@CynthiaGanga @griffincandey I find Montreal the city really grimy, but would totes recommend McGill. Plus TO is a $5 Megabus ride away",FALSE,0,CynthiaGanga,4/25/16 3:43,FALSE,7.24E+17,724443603649593000,4442851529,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Dylanhayden,0,FALSE,FALSE,NA,NA
426,"@240front I have been to Founders, but it happened to be Megabus &amp; car trips. I saw Amtrak nearby",FALSE,0,240front,4/25/16 3:41,FALSE,7.24E+17,724443179299250000,20097808,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",kofchicago,0,FALSE,FALSE,NA,NA
427,Look man I love future too but you don't need to be playing him through a speaker on this megabus rn,FALSE,5,NA,4/25/16 3:15,FALSE,NA,724436629683855000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DJCLOCKmpls,0,FALSE,FALSE,NA,NA
428,"I say this every single time but I am never, ever getting on a Megabus again",FALSE,2,NA,4/25/16 3:15,FALSE,NA,724436627855011000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",jkread3,0,FALSE,FALSE,NA,NA
429,"RT @Anna_photo: Crowds of people stranded by @megabus , line for NYC goes length of terminal https://t.co/anD935ybVk",FALSE,0,NA,4/25/16 3:03,FALSE,NA,724433549680607000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",MegabusCrashes,8,TRUE,FALSE,NA,NA
430,Who can match this transport travel horror story? Comment below! @indy100 #megabus #travel #horror https://t.co/7GT0YXgV7U #travel,FALSE,1,NA,4/25/16 2:44,FALSE,NA,724428942422204000,NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>",FireflyEditor,0,FALSE,FALSE,NA,NA
431,RT @YouPorn: Dude Arrested For Jerking It For 3 Hours Straight During Bus Trip https://t.co/H84e5mp2Tg (via @peeperz) https://t.co/xN352beh‰Û_,FALSE,0,NA,4/25/16 2:37,FALSE,NA,724427108022276000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Drkillson,8,TRUE,FALSE,NA,NA
432,"#megabus bus was supposed to leave New York at 11:40 AM, we ARE STILL ON THE bus,  due to arrive in Boston at 11:00 PM #megasucks",FALSE,0,WillWorkLearn,4/25/16 2:30,FALSE,7.24E+17,724425273127612000,17395475,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",WillWorkLearn,0,FALSE,FALSE,NA,NA
433,RT @richposlim: Megabus ain't even got no stations it just dead ass drop you where niggas selling mid at in every city,FALSE,0,NA,4/25/16 2:10,FALSE,NA,724420235541897000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FL1GHTSOUND,731,TRUE,FALSE,NA,NA
434,RT @JScholtzy: @megabus BOS - New York 3 hour Delay and I needed to make alternate transportation to get back in time. Ridiculous. How do I‰Û_,FALSE,0,NA,4/25/16 2:07,FALSE,NA,724419640231890000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",nomisro85,1,TRUE,FALSE,NA,NA
435,"RT @Anna_photo: Crowds of people stranded by @megabus , line for NYC goes length of terminal https://t.co/anD935ybVk",FALSE,0,NA,4/25/16 2:07,FALSE,NA,724419553204297000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",nomisro85,8,TRUE,FALSE,NA,NA
436,"RT @Anna_photo: So encouraging anyone fucked in Boston right now by @megabus to hit social media hard. They're like ""compensation will be c‰Û_",FALSE,0,NA,4/25/16 2:06,FALSE,NA,724419303248932000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",nomisro85,7,TRUE,FALSE,NA,NA
437,RT @OG_Mind: Lmaoooo RT @richposlim: Megabus ain't even got no stations it just dead ass drop you where niggas selling mid at in every city,FALSE,0,NA,4/25/16 2:05,FALSE,NA,724419090459168000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jazzybeethuggin,2,TRUE,FALSE,NA,NA
438,RT @TORIVNNE: Megabus drivers have no chill ’Ê_’üâ’Ê_’üâ https://t.co/CM00rDg5gb,FALSE,0,NA,4/25/16 2:04,FALSE,NA,724418678226227000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",yeah_itsjay,1,TRUE,FALSE,NA,NA
439,Megabus drivers have no chill ’Ê_’üâ’Ê_’üâ https://t.co/CM00rDg5gb,FALSE,0,NA,4/25/16 2:03,FALSE,NA,724418634748203000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TORIVNNE,1,FALSE,FALSE,NA,NA
440,This megabus driver really left these people at this gas station omg,FALSE,4,NA,4/25/16 2:03,FALSE,NA,724418445807218000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",yeah_itsjay,0,FALSE,FALSE,NA,NA
441,RT @richposlim: Megabus ain't even got no stations it just dead ass drop you where niggas selling mid at in every city,FALSE,0,NA,4/25/16 2:01,FALSE,NA,724418008286945000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NextLevel510,731,TRUE,FALSE,NA,NA
442,@conedaddy i just looked and megabus doesn't even go to new hampshire ;_;,FALSE,0,conedaddy,4/25/16 1:55,FALSE,7.24E+17,724416428380659000,2592371258,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",QueenSquidlet,0,FALSE,FALSE,NA,NA
443,"@Athena_chan Megabus runs to here from Orlando! Super cheap, too!",FALSE,0,Athena_chan,4/25/16 1:53,FALSE,7.24E+17,724416111945588000,23331445,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",toastersix,0,FALSE,FALSE,NA,NA
444,"RT @TweetatTyler: Making my glorious return to @FunnyStop with @claudestuart, Wednesday through Saturday. Come find out if I made @Megabus‰Û_",FALSE,0,NA,4/25/16 1:48,FALSE,NA,724414723631013000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",dammitally,2,TRUE,FALSE,NA,NA
445,@gdirty_ and they greyhound is much closer to my house than megabus,FALSE,0,gdirty_,4/25/16 1:45,FALSE,7.24E+17,724413873143468000,586151317,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",gdirty_,0,FALSE,FALSE,NA,NA
446,@gdirty_ yeah I could've taken megabus but I was coming from Fairfield so..,FALSE,0,gdirty_,4/25/16 1:41,FALSE,7.24E+17,724412963835105000,586151317,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",gdirty_,0,FALSE,FALSE,NA,NA
447,I'm gonna wait a little while longer but it's almost an hour late. and there are no megabus people here to help me out???,FALSE,0,rockmeannadeus,4/25/16 1:34,FALSE,7.24E+17,724411306724483000,2329464786,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rockmeannadeus,0,FALSE,FALSE,NA,NA
448,"Making my glorious return to @FunnyStop with @claudestuart, Wednesday through Saturday. Come find out if I made @Megabus friends.",FALSE,3,NA,4/25/16 1:32,FALSE,NA,724410801822556000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TweetatTyler,2,FALSE,FALSE,NA,NA
449,im literally so mad that im about to cry on this fuckin megabus whoever messes with my sister is going to get fucked up by me.,FALSE,5,NA,4/25/16 1:29,FALSE,NA,724409954011090000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",faberge_egg,0,FALSE,FALSE,NA,NA
450,@megabus I...I trusted you. You took my money and left me hanging just like an ex. Why you gotta be like that? Why ’Ê_’ü¢’Ê_’ü¢’Ê_’ü¢’Ê_’±_’Ê_’±_,FALSE,2,MarcCadag,4/25/16 1:22,FALSE,7.24E+17,724408255015956000,1110727933,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MarcCadag,0,FALSE,FALSE,NA,NA
451,"Alright, Amtrak, you get brownie points for the Cafe Car. Take notes, Megabus! https://t.co/A9ybUKd08B",FALSE,0,NA,4/25/16 1:14,FALSE,NA,724406248960065000,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Stokar,0,FALSE,FALSE,NA,NA
452,Is there a megabus that goes from Fairfax or Chantilly to Ohio?,FALSE,0,NA,4/25/16 1:01,FALSE,NA,724403008893784000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",MrDitchVGC,0,FALSE,FALSE,NA,NA
453,#megabus clusterF at #boston https://t.co/i7OAynRbhC,FALSE,2,NA,4/25/16 1:00,FALSE,NA,724402749446709000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",EfeKaranci,0,FALSE,FALSE,NA,NA
454,RT @Martin1Williams: Ive discovered a cure for my fear of flying. 23 hours on a Megabus coach,FALSE,0,NA,4/25/16 0:58,FALSE,NA,724402288782135000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",cats_bum,8,TRUE,FALSE,NA,NA
455,"RT @Anna_photo: So encouraging anyone fucked in Boston right now by @megabus to hit social media hard. They're like ""compensation will be c‰Û_",FALSE,0,NA,4/25/16 0:57,FALSE,NA,724401847180636000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",baldwinsaint,7,TRUE,FALSE,NA,NA
456,"RT @Anna_photo: So encouraging anyone fucked in Boston right now by @megabus to hit social media hard. They're like ""compensation will be c‰Û_",FALSE,0,NA,4/25/16 0:57,FALSE,NA,724401811633803000,NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iëÙS</a>",NewtypeLady,7,TRUE,FALSE,NA,NA
457,"So encouraging anyone fucked in Boston right now by @megabus to hit social media hard. They're like ""compensation will be considered""",FALSE,8,NA,4/25/16 0:56,FALSE,NA,724401759494496000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Anna_photo,7,FALSE,FALSE,NA,NA
458,Also funny story- I missed my Megabus back to NYC for the THIRD TIME and had to buy another ticket on another bus. Basically I suck,FALSE,1,NA,4/25/16 0:56,FALSE,NA,724401612161212000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ilc228,0,FALSE,FALSE,NA,NA
