,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,date,time
526,"@ButchDotyIRL That's what I used to get down, but I had to do greyhound to get back up to Chicago. Megabus is becoming my preferred option",FALSE,0,ButchDotyIRL,4/25/16 0:10,FALSE,7.2439E+17,724390121089437000,352032135,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",winterfresh80,0,FALSE,FALSE,NA,NA,4/25/16,0:10:38
527,@winterfresh80 Iâ€™ve heard great things about MegaBus.,FALSE,1,winterfresh80,4/25/16 0:09,FALSE,7.24377E+17,724389795988942000,237455040,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iÎŸS</a>",ButchDotyIRL,0,FALSE,FALSE,NA,NA,4/25/16,0:09:20
528,HEHE me and Ches have the front seats on the megabus with all the windows I feel so fancy,FALSE,0,NA,4/25/16 0:04,FALSE,NA,724388508924698000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nataliesendukas,0,FALSE,FALSE,NA,NA,4/25/16,0:04:13
529,@megabus everyone was frantic and no one w/ megabus cared. I will never ever use your company again. Thank you Lucky Star for taking us home,FALSE,0,megabus,4/25/16 0:02,FALSE,NA,724388021466992000,30965315,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SamanthaMysel,0,FALSE,FALSE,NA,NA,4/25/16,0:02:17
530,@megabus everyone on line said people have been waiting since 5:30. It was first come first serve. The line had at least 200 ppl waiting,FALSE,0,megabus,4/24/16 23:58,FALSE,NA,724387126121508000,30965315,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SamanthaMysel,0,FALSE,FALSE,NA,NA,4/24/16,23:58:43
531,Thanks @megabus https://t.co/sc7vK1g2TT,FALSE,2,NA,4/24/16 23:57,FALSE,NA,724386808008728000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ethanblouin,0,FALSE,FALSE,NA,NA,4/24/16,23:57:28
532,@megabus they completely chose to tell me over and over they couldn't assist me if I wasn't making them a sale. When I went to the bus line,FALSE,0,megabus,4/24/16 23:56,FALSE,NA,724386641595498000,30965315,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SamanthaMysel,0,FALSE,FALSE,NA,NA,4/24/16,23:56:48
533,"@megabus they told me to call customer service, who hung up on me. Two people, three disconnections. They all didn't even ask for my info",FALSE,0,megabus,4/24/16 23:55,FALSE,NA,724386312334237000,30965315,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SamanthaMysel,0,FALSE,FALSE,NA,NA,4/24/16,23:55:29
534,@Shthwi1 @megabus we need a update!!!,FALSE,0,Shthwi1,4/24/16 23:55,FALSE,7.24382E+17,724386259456647000,21545141,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",nomisro85,0,FALSE,FALSE,NA,NA,4/24/16,23:55:17
535,@OpenYoMouf @megabus and there's no reps telling us what happen or a update. #useless,FALSE,0,OpenYoMouf,4/24/16 23:54,FALSE,7.24382E+17,724386185402040000,2246832845,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",nomisro85,1,FALSE,FALSE,NA,NA,4/24/16,23:54:59
536,@OpenYoMouf @megabus Fucking up everybody at pax,FALSE,0,OpenYoMouf,4/24/16 23:54,FALSE,7.24382E+17,724386053335977000,2246832845,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",nomisro85,1,FALSE,FALSE,NA,NA,4/24/16,23:54:28
537,"@megabus person, Liysha. She would not transfer me to her supervisor. Because I wasn't making a sale. When I went to the station front desk",FALSE,0,megabus,4/24/16 23:53,FALSE,NA,724385803728728000,30965315,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SamanthaMysel,0,FALSE,FALSE,NA,NA,4/24/16,23:53:28
538,@megabus where do I start. Customer service hung up on my 3times. Lied stating there was another call but when I called back I got the same,FALSE,0,megabus,4/24/16 23:50,FALSE,NA,724385163564703000,30965315,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SamanthaMysel,0,FALSE,FALSE,NA,NA,4/24/16,23:50:56
539,THIS is why I take @megabus whenever possible.,FALSE,0,NA,4/24/16 23:43,FALSE,NA,724383170678890000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Stokar,0,FALSE,FALSE,NA,NA,4/24/16,23:43:00
540,@blakinola I'm still at the Megabus. 2 hour delay.,FALSE,0,blakinola,4/24/16 23:40,FALSE,7.24373E+17,724382493831471000,37016801,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Zizidown,0,FALSE,FALSE,NA,NA,4/24/16,23:40:19
541,"5:30, 6:00, 6:30, 7:00, 7:30 schedule passengers all lined up out the fuckin door waiting for a fucking @MegaBus (MegaShitBus)",FALSE,1,NA,4/24/16 23:37,FALSE,NA,724381816254259000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",OpenYoMouf,0,FALSE,FALSE,NA,NA,4/24/16,23:37:38
542,@megabus 2 - 3 hour delays in Boston? Ridiculous,FALSE,1,megabus,4/24/16 23:37,FALSE,NA,724381786176917000,30965315,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",Shthwi1,0,FALSE,FALSE,NA,NA,4/24/16,23:37:30
543,Megabus has finally arrived in Boston. 5:30pm finally boarding to NY 2 hours later,FALSE,1,NA,4/24/16 23:37,FALSE,NA,724381683462578000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ersgonzo,0,FALSE,FALSE,NA,NA,4/24/16,23:37:06
544,I dont drink &amp; drive.. @GreyhoundBus were sold out in Boston so I took @megabus ..NEVER AGAIN! 2 hr delay.. get some fucking reserve buses,FALSE,1,NA,4/24/16 23:35,FALSE,NA,724381375500025000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",OpenYoMouf,0,FALSE,FALSE,NA,NA,4/24/16,23:35:52
545,@megabus FUCKING SUUUUUUUUUUUUCKS DIIIIIIIIIIIIIIIIICK!! NEVER EVER EVER EVER TAKE MEGABUS juat wait till the next day fuck it. Holy fuckí _í¸‚í _í¸‚í _í¸‚,FALSE,1,megabus,4/24/16 23:33,FALSE,NA,724380776058503000,30965315,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",OpenYoMouf,0,FALSE,FALSE,NA,NA,4/24/16,23:33:30
546,"OF COURSE. To top off everything this is the first time in months I've had someone sitting next to me on the megabus, why just why í _í¸’",FALSE,0,NA,4/24/16 23:07,FALSE,NA,724374285939253000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",shakethatshit_,0,FALSE,FALSE,NA,NA,4/24/16,23:07:42
547,nothing says happy Passover like the people sitting behind you on the megabus eating a bagel,FALSE,3,NA,4/24/16 22:59,FALSE,NA,724372236136800000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NOReosNmilk,0,FALSE,FALSE,NA,NA,4/24/16,22:59:33
548,Looking as unfriendly as possible on the Megabus has paid off &amp; given me my own seat. í _í_Œí _í¿_,FALSE,4,NA,4/24/16 22:59,FALSE,NA,724372156835061000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rdlovato,0,FALSE,FALSE,NA,NA,4/24/16,22:59:15
549,@chris_redar yo i'm live-tweeting a 16 hr megabus ride with no ac tho,FALSE,1,chris_redar,4/24/16 22:48,FALSE,7.24369E+17,724369528105345000,115429160,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ourcityburning,0,FALSE,FALSE,NA,NA,4/24/16,22:48:48
550,Ion Even Remember The Last Time I Bought A Greyhound Or Megabus Ticket!,FALSE,0,NA,4/24/16 22:35,FALSE,NA,724366304686268000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",KingMeekaaaa,0,FALSE,FALSE,NA,NA,4/24/16,22:35:59
551,"@RupertThomson @Peteski42 
However it has reminded me to record #mocktheweek and book my megabus ticket
#penissausage 
#DaraOBrian",FALSE,2,RupertThomson,4/24/16 22:33,FALSE,7.24365E+17,724365734487461000,281777234,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",lordRsBiscuits,0,FALSE,FALSE,NA,NA,4/24/16,22:33:43
552,@bloodbvnk wait nvm its like two weeks before take a megabus pleath,FALSE,2,aaselfie,4/24/16 22:32,FALSE,7.24365E+17,724365378655268000,1239646075,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",aaselfie,0,FALSE,FALSE,NA,NA,4/24/16,22:32:18
553,@turntupjd @megabus could be worse? https://t.co/6JEOoR1Kq2,FALSE,1,turntupjd,4/24/16 22:29,FALSE,7.24319E+17,724364608404893000,948632348,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jk_inco,0,FALSE,FALSE,NA,NA,4/24/16,22:29:15
554,"Poss off to Leeds next month, do I save my money for trains or buy roller coaster tycoon and deal with the megabusí _í´”í _í´”í _í´”",FALSE,0,NA,4/24/16 22:27,FALSE,NA,724364073492688000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",courtneyb0yle,0,FALSE,FALSE,NA,NA,4/24/16,22:27:07
555,Sadly can't stream #GameofThrones on the megabus wifi so I guess I'll be completely avoiding the Internet tomorrow... #WinterIsHere,FALSE,1,NA,4/24/16 22:25,FALSE,NA,724363589239361000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",laurenvrhodes,0,FALSE,FALSE,NA,NA,4/24/16,22:25:12
556,Our #megabus adventure. First bus did not arrive. Then on next bus we got stuck. Waited for tow truck 3 hours. https://t.co/lyyIgr0XUo,FALSE,0,NA,4/24/16 22:24,FALSE,NA,724363499720286000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",WillWorkLearn,0,FALSE,FALSE,NA,NA,4/24/16,22:24:51
557,11:12 become the ultimate megabus slag X,FALSE,2,NA,4/24/16 22:12,FALSE,NA,724360332676837000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",willnevershutup,2,FALSE,FALSE,NA,NA,4/24/16,22:12:15
558,@_condawg megabus all the way...I paid $40 for round trip !,FALSE,0,_condawg,4/24/16 22:11,FALSE,7.24331E+17,724360235243175000,222640976,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",brianna_bowman,0,FALSE,FALSE,NA,NA,4/24/16,22:11:52
559,an added bonus to this megabus ride í _í_Œí _í¿_í _í_Œí _í¿_í _í_Œí _í¿_ https://t.co/V8d0REEljc,FALSE,5,NA,4/24/16 22:08,FALSE,NA,724359348516970000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jenanddtonic,0,FALSE,FALSE,NA,NA,4/24/16,22:08:21
560,"my megabus driver: ""when you go to the restroom gentlemen, please... aim... responsibly""",FALSE,0,NA,4/24/16 22:06,FALSE,NA,724358973734969000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",smoltttt,0,FALSE,FALSE,NA,NA,4/24/16,22:06:51
561,study in causation: megabus leaves .5 hour late -&gt; hits traffic jam it would have missed -&gt; travel time incr of 3 hrs -&gt; overflowing toilet,FALSE,1,NA,4/24/16 21:53,FALSE,NA,724355525148852000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BasicSoundsTOWR,0,FALSE,FALSE,NA,NA,4/24/16,21:53:09
562,The girl next to me bit into her juicy as fuck clementine &amp; it squirted directly on my lips. I hate megabus &amp; tasting citrus that isn't mine,FALSE,4,NA,4/24/16 21:52,FALSE,NA,724355334681288000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Libster610,0,FALSE,FALSE,NA,NA,4/24/16,21:52:24
563,NINE DAYS AND NINE NIGHTS DID THE TRASH WIZARD RIDE A MEGABUS WITH NO AIR CONDITIONING,FALSE,1,ourcityburning,4/24/16 21:49,FALSE,7.24354E+17,724354547091660000,259587689,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ourcityburning,0,FALSE,FALSE,NA,NA,4/24/16,21:49:16
564,"@DylanShah Yeah bad nite for NGDub. Originally said Mastiff Gibson hadnt make it (before sneak attack), I said Megabus must have broken down",FALSE,0,DylanShah,4/24/16 21:45,FALSE,7.24353E+17,724353721019318000,58330295,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ChrisMonks_,0,FALSE,FALSE,NA,NA,4/24/16,21:45:59
565,"@JNipress @Chrishainswort2 am travelling from Manchester. Megabus do cheap fares from Â£1 to London, used them before. Suffragette outfit.  í _í¸_",FALSE,1,JNipress,4/24/16 21:44,FALSE,7.24326E+17,724353262497988000,703626110,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",pastirka,0,FALSE,FALSE,NA,NA,4/24/16,21:44:10
566,@megabus your wifi is trash,FALSE,0,megabus,4/24/16 21:33,FALSE,NA,724350602109657000,30965315,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Hoff316,0,FALSE,FALSE,NA,NA,4/24/16,21:33:35
567,it's so hot on this megabus that the dude who sells headphones just gave away all the water bottles he was selling earlier,FALSE,0,NA,4/24/16 21:31,FALSE,NA,724350059274461000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ourcityburning,0,FALSE,FALSE,NA,NA,4/24/16,21:31:26
568,someone is having seder in the back of the megabus,FALSE,4,NA,4/24/16 21:25,FALSE,NA,724348563942182000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",th1stleandweeds,1,FALSE,FALSE,NA,NA,4/24/16,21:25:30
569,"@AnnaSaraa Hello, can you please follow and DM us with your reservation number.",FALSE,0,AnnaSaraa,4/24/16 21:19,FALSE,7.24344E+17,724347137975263000,98692273,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",megabus,0,FALSE,FALSE,NA,NA,4/24/16,21:19:50
570,"@truthfulapricot Hello, can you please follow and DM us with your reservation number.",FALSE,0,truthfulapricot,4/24/16 21:19,FALSE,7.24341E+17,724346948640190000,132387066,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",megabus,0,FALSE,FALSE,NA,NA,4/24/16,21:19:04
571,@_condawg I think it's 80 round trip by megabus but if you book early enough you can get good deals,FALSE,1,_condawg,4/24/16 21:13,FALSE,7.24334E+17,724345476582125000,222640976,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",niC00LeST0RYBR0,0,FALSE,FALSE,NA,NA,4/24/16,21:13:13
572,@megabus not the customers. https://t.co/6uGd6kFpnM,FALSE,0,AnnaSaraa,4/24/16 21:10,FALSE,7.24345E+17,724344904785211000,98692273,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AnnaSaraa,0,FALSE,FALSE,NA,NA,4/24/16,21:10:57
573,@megabus it's YOUR responsibility as a company to send a replacement bus and get this bus out of the ditch,FALSE,1,AnnaSaraa,4/24/16 21:10,FALSE,7.24344E+17,724344783234281000,98692273,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AnnaSaraa,0,FALSE,FALSE,NA,NA,4/24/16,21:10:28
574,"@megabus then the bus broke down. They were told a tow truck was coming in HALF an hour, and it's been 2.5H and they're still stranded.",FALSE,0,AnnaSaraa,4/24/16 21:09,FALSE,7.24344E+17,724344466216247000,98692273,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AnnaSaraa,0,FALSE,FALSE,NA,NA,4/24/16,21:09:13
575,@megabus you guys pretty much have the worst customer experience when it comes to emergencies. My friend's driver went to a dead end,FALSE,0,megabus,4/24/16 21:08,FALSE,NA,724344320409612000,30965315,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AnnaSaraa,0,FALSE,FALSE,NA,NA,4/24/16,21:08:38
576,@megabus Your #NYC departure area at 11th Ave. and 34th St. needs a process improvement plan/project. #chaotic #stressful #inefficient,FALSE,0,megabus,4/24/16 21:07,FALSE,NA,724343933984202000,30965315,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SouthPhillyPT,0,FALSE,FALSE,NA,NA,4/24/16,21:07:06
577,MegaBus life  https://t.co/3LAe35T8Oc,FALSE,0,NA,4/24/16 21:03,FALSE,NA,724343038982651000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Broke_Homi_Shiz,0,FALSE,FALSE,NA,NA,4/24/16,21:03:32
578,Hi Twitter friends- please help @megabus pay attn. There's a busload of now angry folks stuck on NY/CT border and they're not responding.,FALSE,0,NA,4/24/16 21:03,FALSE,NA,724342935463051000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",truthfulapricot,0,FALSE,FALSE,NA,NA,4/24/16,21:03:08
579,".@megabus customer service strategy of ""ignore and hope you go away"" isn't proving very effective with this angry bus in Hartford",FALSE,2,NA,4/24/16 21:00,FALSE,NA,724342339062358000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Csigs,0,FALSE,FALSE,NA,NA,4/24/16,21:00:45
580,Dear @megabus everyone on the bus is calling you guys and you're telling them you'll email them a resolution. Please do better.,FALSE,0,NA,4/24/16 20:59,FALSE,NA,724342106110713000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",truthfulapricot,0,FALSE,FALSE,NA,NA,4/24/16,20:59:50
581,@jessica_alice88 I'm getting the Megabus so it'll actually be Victoria FYI,FALSE,0,jessica_alice88,4/24/16 20:58,FALSE,7.24341E+17,724341709166006000,248456827,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JamieSmiff,0,FALSE,FALSE,NA,NA,4/24/16,20:58:15
582,Catching up on a classic on my @megabus ride. https://t.co/H9TYiRTd0I,FALSE,0,NA,4/24/16 20:57,FALSE,NA,724341473647443000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",bhersc,0,FALSE,FALSE,NA,NA,4/24/16,20:57:19
583,When did NJ Transit become so damn expensive? I gonna start taking MegaBus more cause $35 round trip is too much.,FALSE,0,NA,4/24/16 20:56,FALSE,NA,724341380349329000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",vangelo_,0,FALSE,FALSE,NA,NA,4/24/16,20:56:57
584,Dear @megabus not ok to let bus full of people sit for over 2 hours bc their driver took a wrong turn and got the bus stuck. Send a bus now!,FALSE,0,NA,4/24/16 20:55,FALSE,NA,724341122374443000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",truthfulapricot,0,FALSE,FALSE,NA,NA,4/24/16,20:55:55
585,@megabus my BF has been stuck on one of your buses for a couple of hours now near the NY/CT border. Please send a new bus-ppl are very upset,FALSE,0,megabus,4/24/16 20:53,FALSE,NA,724340630655229000,30965315,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",truthfulapricot,0,FALSE,FALSE,NA,NA,4/24/16,20:53:58
586,Booked at 10 hour 45 mins coach to Paris for 5â‚¬. Y U do dis Megabus? Y U so cheap? ALMOST 11 HOURS,FALSE,1,NA,4/24/16 20:50,FALSE,NA,724339732247916000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ok_catherine,0,FALSE,FALSE,NA,NA,4/24/16,20:50:24
587,Spend half my life on the megabus. #luxurious...,FALSE,0,NA,4/24/16 20:45,FALSE,NA,724338502217961000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",atsanderson,0,FALSE,FALSE,NA,NA,4/24/16,20:45:31
588,Â£8 Megabus to LDN will do me just fine,FALSE,0,NA,4/24/16 20:43,FALSE,NA,724337942639054000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",elenaprosser,0,FALSE,FALSE,NA,NA,4/24/16,20:43:17
589,"Imagine if you could get bevs on the megabus, instant money maker for them",FALSE,3,NA,4/24/16 20:39,FALSE,NA,724337056328110000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LiammHassonn,0,FALSE,FALSE,NA,NA,4/24/16,20:39:46
590,"@megabus ride from hell , and no working wifi.",FALSE,0,megabus,4/24/16 20:36,FALSE,NA,724336260161130000,30965315,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",viviabbott,0,FALSE,FALSE,NA,NA,4/24/16,20:36:36
591,@_Drayuhh you have the worst megabus stories I swearrrr,FALSE,0,_Drayuhh,4/24/16 20:36,FALSE,7.24335E+17,724336146256269000,228551414,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",alexvvelazquez,0,FALSE,FALSE,NA,NA,4/24/16,20:36:09
592,@carlygee yeah i was thinkin that - you were on megabus so you were a few blocks away,FALSE,0,carlygee,4/24/16 20:34,FALSE,7.24336E+17,724335688087416000,22317296,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ultimatehungry,0,FALSE,FALSE,NA,NA,4/24/16,20:34:20
593,The megabus driver just pulled the bus over on the side of the mountain and it started rolling backwards. https://t.co/O9v7QwhdNQ,FALSE,4,NA,4/24/16 20:33,FALSE,NA,724335362890412000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",_Drayuhh,0,FALSE,FALSE,NA,NA,4/24/16,20:33:02
594,@OgaWavy @Khaylaaa_ I do nigga lmao this my last week before finals but aye get me a Megabus ticket,FALSE,0,OgaWavy,4/24/16 20:31,FALSE,7.24335E+17,724334985671368000,705693152,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Yeahh_ItsSammm,0,FALSE,FALSE,NA,NA,4/24/16,20:31:32
595,@rnrkd this happened on the Megabus too,FALSE,0,rnrkd,4/24/16 20:28,FALSE,7.24333E+17,724334095455666000,501132178,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",ourcityburning,0,FALSE,FALSE,NA,NA,4/24/16,20:28:00
596,@megabus take the train. Mega bus is unprofessional.,FALSE,0,megabus,4/24/16 20:21,FALSE,NA,724332502760857000,30965315,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",viviabbott,0,FALSE,FALSE,NA,NA,4/24/16,20:21:40
597,congratulations megabus for draining all the life and joy out of me í _í±èí _í±è,FALSE,0,NA,4/24/16 20:20,FALSE,NA,724332202499125000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AlmoRenna,0,FALSE,FALSE,NA,NA,4/24/16,20:20:29
598,@AdoreMarcyyy_ @haliiii_ I'm getting on the megabus rn you can me at the station on some rs,FALSE,2,AdoreMarcyyy_,4/24/16 20:19,FALSE,7.24332E+17,724332020390727000,985620169,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LouisXXIV,1,FALSE,FALSE,NA,NA,4/24/16,20:19:45
599,@TaoofStieb he's booked on Megabus.  $39.99 to Buffalo plus free wifi.,FALSE,0,TaoofStieb,4/24/16 20:16,FALSE,7.24313E+17,724331303366172000,20785838,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",stahir359,0,FALSE,FALSE,NA,NA,4/24/16,20:16:54
600,"My top 20 Coach log for April 16
#oxfordtube 263 #megabus 256 #addisonlee 226 #eurolines 222 #A6 213 #oxfordexpress 205 #594 145",FALSE,1,NA,4/24/16 20:13,FALSE,NA,724330437569552000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CoachesBuses,0,FALSE,FALSE,NA,NA,4/24/16,20:13:28
601,@megabus traveling from Baltimore to NY. Bus ride from HELL! Never again. Unprofessional and dubious. Shame on you,FALSE,0,megabus,4/24/16 20:10,FALSE,NA,724329800085700000,30965315,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",viviabbott,0,FALSE,FALSE,NA,NA,4/24/16,20:10:56
602,"i made it back to NY, shout out to @megabus for not sucking! (i took chinatown bus last time) i WILL be on cam earlier tonight!",FALSE,7,NA,4/24/16 20:10,FALSE,NA,724329724466597000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",anamercury_,1,FALSE,FALSE,NA,NA,4/24/16,20:10:38
603,That #buslife #megabus https://t.co/4VPkcHGJug,FALSE,0,NA,4/24/16 20:08,FALSE,NA,724329166041153000,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Rainor_jr,0,FALSE,FALSE,NA,NA,4/24/16,20:08:25
604,@Delta @AmericanAir @united could you have one of your operations ppl sit down with @megabus to discuss how to not tick off customers...,FALSE,0,Delta,4/24/16 20:07,FALSE,NA,724329012500258000,5920532,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",timspapertrail,0,FALSE,FALSE,NA,NA,4/24/16,20:07:48
605,Not a single damn amenity on this megabus and I'm about to go nuclear.,FALSE,0,NA,4/24/16 20:06,FALSE,NA,724328789703045000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CurtThaHurt,0,FALSE,FALSE,NA,NA,4/24/16,20:06:55
606,As if Harvey isn't coming out cos he has to get a megabus tomorrow night... Shambolic,FALSE,6,NA,4/24/16 20:05,FALSE,NA,724328482956795000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Fairley97,1,FALSE,FALSE,NA,NA,4/24/16,20:05:42
607,"K but if Joe is announced for Sitc, I am hopping on a megabus",FALSE,1,NA,4/24/16 20:04,FALSE,NA,724328248126111000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Thatcher_lukey,0,FALSE,FALSE,NA,NA,4/24/16,20:04:46
608,Arrr how are you suppost to tAke care of a megabus.,FALSE,0,NA,4/24/16 20:04,FALSE,NA,724328109886066000,NA,"<a href=""http://www.fuckyou.com"" rel=""nofollow"">wing king</a>",frankyyybabyyy,0,FALSE,FALSE,NA,NA,4/24/16,20:04:13
609,@megabus just did!,FALSE,0,megabus,4/24/16 19:57,FALSE,7.24326E+17,724326342360207000,30965315,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",turntupjd,0,FALSE,FALSE,NA,NA,4/24/16,19:57:12
610,"@turntupjd Hello, can you please follow and DM us for further assistance.",FALSE,0,turntupjd,4/24/16 19:56,FALSE,7.24321E+17,724326149753581000,948632348,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",megabus,0,FALSE,FALSE,NA,NA,4/24/16,19:56:26
